model;ALL_accuracy;ALL_balanced_accuracy;ALL_f1_score;ALL_precision;ALL_recall;ALL_stdev;BTU_accuracy;BTU_balanced_accuracy;BTU_f1_score;BTU_precision;BTU_recall;BTU_stdev;HEC_accuracy;HEC_balanced_accuracy;HEC_f1_score;HEC_precision;HEC_recall;HEC_stdev;HFF_accuracy;HFF_balanced_accuracy;HFF_f1_score;HFF_precision;HFF_recall;HFF_stdev;SPS_accuracy;SPS_balanced_accuracy;SPS_f1_score;SPS_precision;SPS_recall;SPS_stdev;SSH_accuracy;SSH_balanced_accuracy;SSH_f1_score;SSH_precision;SSH_recall;SSH_stdev
AdaBoost_BorderlineSmote;0.7228070175438597;0.572235965093108;0.5714362865754005;0.620004073864088;0.572235965093108;0.09195342281631204;0.6333333333333333;0.5536090975420244;0.5643214193289817;0.6241851207829836;0.5536090975420244;0.036868948523629666;0.4408602150537635;0.4175703071083506;0.3866190285868494;0.49119445990472843;0.4175703071083506;0.10118758326348824;0.5761904761904763;0.5934240118671643;0.6295925872908931;0.7017449636429539;0.5934240118671643;0.05496250132005705;0.7777777777777778;0.7798132183908045;0.780172660432562;0.7837547963561254;0.7798132183908045;0.041520717104849336;0.4215183977643224;0.36470903310525954;0.3642044832606958;0.43330153766632334;0.36470903310525954;0.05194594191513436
AdaBoost_SVMSMOTE;nan;nan;nan;nan;nan;nan;0.5870370370370371;0.5076479736388273;0.5159716098444885;0.5687275419208763;0.5076479736388273;0.05667054660367278;0.45967741935483875;0.4082542558086037;0.35740756382194094;0.4266331751999046;0.4082542558086037;0.1157391154847961;0.5301587301587302;0.5102103072064312;0.5350285781696665;0.6419112894651725;0.5102103072064312;0.09052688113997442;0.7648148148148147;0.7678400383141764;0.7684726165929184;0.7724771205430772;0.7678400383141764;0.03593657269871099;0.45650261346581794;0.3412297171731134;0.3447935953960211;0.38989006565916506;0.3412297171731134;0.04161540876386963
AdaBoost_OverSampler_UnderSampler;0.20701754385964913;0.23086305229162374;0.18747243890648302;0.26430546266680716;0.23086305229162374;0.027074252877988755;0.23703703703703702;0.3560182974207365;0.26810420057094914;0.4470693417714427;0.3560182974207365;0.03215894140593863;0.3387096774193548;0.309807769726248;0.26791375520815025;0.3402320397047403;0.309807769726248;0.08128131543705575;0.4349206349206349;0.45676619772227006;0.41633099357785647;0.42140264855616816;0.45676619772227006;0.058640517504667235;0.7537037037037037;0.7590397509578545;0.7569290186167642;0.7650095667092209;0.7590397509578545;0.03685073949834606;0.2994359053977126;0.31770470968584175;0.2925738300229532;0.372409423853465;0.31770470968584175;0.05753028613129292
AdaBoost_OverSampler_OneSidedSelection;0.5210526315789473;0.3713323713323713;0.35325859346386307;0.4175897685048204;0.3713323713323713;0.09420899282148999;0.42037037037037034;0.39766639187370895;0.35973024890889516;0.4318130803056843;0.39766639187370895;0.1062000738345416;0.37365591397849457;0.28786159995399124;0.23537206648596032;0.31621533226868387;0.28786159995399124;0.06047238618889889;0.5634920634920635;0.5055208632405014;0.5154127033207417;0.5920612481123138;0.5055208632405014;0.09113327747757345;0.6740740740740742;0.6628352490421455;0.559557935084063;0.5545923181603096;0.6628352490421455;0.009389466957365014;0.4376520209077266;0.3664499197518066;0.33749380836308424;0.3502730815373396;0.3664499197518066;0.04375633250694335
AdaBoost_OverSampler_ClusterCentroids;0.38771929824561396;0.3148148148148148;0.3068126531004765;0.349884754491385;0.3148148148148148;0.053426506068688116;0.28518518518518515;0.3384988013341672;0.2706445049510797;0.4141943234571402;0.3384988013341672;0.09345529513610552;0.4516129032258065;0.42443711180124216;0.39783522856651204;0.4939644403798815;0.42443711180124216;0.1312745012110498;0.45714285714285713;0.5018004115226337;0.43055583629678623;0.4509539435708085;0.5018004115226337;0.06429227381460269;0.7666666666666666;0.7692169540229886;0.7695766371664478;0.7735668099762408;0.7692169540229886;0.03621620789536789;0.3141463540858045;0.3459332596125049;0.3092131178738454;0.34182118406476203;0.3459332596125049;0.049423897238460975
AdaBoost_SMOTE_UnderSampler;nan;nan;nan;nan;nan;nan;0.31666666666666665;0.40669620690962155;0.34386091024259197;0.4975967662384803;0.40669620690962155;0.0992969189562354;0.3333333333333333;0.296502616747182;0.25587477076884557;0.3769394980775069;0.296502616747182;0.03976466621823312;0.45396825396825397;0.5291953775480908;0.4501123051579361;0.4689056203848689;0.5291953775480908;0.11487422226216638;0.737037037037037;0.7410799808429118;0.7399145557877137;0.7500736811385763;0.7410799808429118;0.022037606797369443;0.2730295502768721;0.3356670583085677;0.28061797343857925;0.3374873076640259;0.3356670583085677;0.04092043407646672
AdaBoost_SMOTE_ClusterCentroids;nan;nan;nan;nan;nan;nan;0.3111111111111111;0.411497976955294;0.336937963531349;0.411521553285031;0.411497976955294;0.11157313492446463;0.446236559139785;0.4232150046008741;0.3898916292931515;0.52834398317339;0.4232150046008741;0.09910341200122931;0.5380952380952381;0.5463860178007465;0.5090165878340446;0.5134933856499034;0.5463860178007465;0.08530603855399155;0.7796296296296297;0.7824473180076628;0.7795362523633242;0.7847467305021022;0.7824473180076628;0.051240838704730785;0.2967448118822129;0.34122318980809546;0.31241994961461117;0.36992893419766265;0.34122318980809546;0.06610424847370301
AdaBoost_BorderlineSmote_UnderSampler;0.28596491228070176;0.27087198515769945;0.22325435999524848;0.27689414812775953;0.27087198515769945;0.045397124446430036;0.23518518518518516;0.3628453034093278;0.2844183422965845;0.39497939498768336;0.3628453034093278;0.053169283292335216;0.36021505376344093;0.33554103404646884;0.33112710181184823;0.5158571472615879;0.33554103404646884;0.020166546271114888;0.43809523809523804;0.5053593645324911;0.44089115508815363;0.4529930208955426;0.5053593645324911;0.1126262068103033;0.764814814814815;0.7669420498084292;0.76645711875595;0.7735435780601932;0.7669420498084292;0.0408878161361765;0.3097086373751488;0.34404205158922146;0.31698162084571724;0.3429213141591481;0.34404205158922146;0.037167237176849305
AdaBoost_BorderlineSmote_OneSidedSelection;0.5140350877192983;0.36880711880711875;0.3530213361857936;0.39235983775333083;0.36880711880711875;0.08425137535606533;0.3888888888888889;0.40667555005969636;0.34602508206468324;0.36295090645904277;0.40667555005969636;0.1221686353250269;0.4623655913978495;0.39166091557395905;0.33881228521584816;0.3913396028499004;0.39166091557395905;0.14946001064709952;0.5476190476190476;0.5188953488372092;0.5061470063264931;0.5788105414712175;0.5188953488372092;0.12843086822639482;0.6777777777777779;0.6666666666666666;0.5585966014116346;0.49753963914707494;0.6666666666666666;0.0013733037278464014;0.4433059048801946;0.35483447370239823;0.3499698000799132;0.39418217267807215;0.35483447370239823;0.046353800333207205
AdaBoost_BorderlineSmote_ClusterCentroids;0.4298245614035088;0.32335257335257334;0.3342945041222298;0.3876135806353617;0.32335257335257334;0.047989828003125665;0.31296296296296294;0.43086853525877916;0.3480364975068246;0.4608751132569637;0.43086853525877916;0.0797606039008708;0.4381720430107527;0.43511257763975153;0.4229408991151076;0.5028319816834961;0.43511257763975153;0.12908752898967663;0.46507936507936504;0.4945868025648388;0.46775169244045345;0.4862456411406278;0.4945868025648388;0.08158463072893118;0.7611111111111111;0.7649066091954023;0.7644929744819263;0.7696097863791134;0.7649066091954023;0.04517831492195384;0.3287403612275527;0.3663673677824621;0.32503844662554504;0.35666308769939875;0.3663673677824621;0.06816944547436304
RandomForest;0.8210526315789473;0.5457637600494745;0.5306981360194515;0.5732393077489232;0.5457637600494745;0.024549020207421845;0.6981481481481482;0.6266160905490173;0.5889721837760132;0.6345867955227104;0.6266160905490173;0.04750032380212351;0.8575268817204301;0.8053406084656084;0.8245330366883432;0.9131726583007037;0.8053406084656084;0.03979293983482909;0.5238095238095238;0.36477174849267874;0.34522206282215984;0.34104015686410766;0.36477174849267874;0.036087030260124435;0.8018518518518518;0.8031010536398467;0.8011470476795409;0.8057639134390443;0.8031010536398467;0.022495060773736354;0.49337576980800074;0.32844395297225487;0.30405273570852936;0.38511675842021725;0.32844395297225487;0.029337240468664587
RandomForest_SMOTETomek;0.856140350877193;0.6397134611420325;0.6291981792269696;0.624664008840755;0.6397134611420325;0.010135866714424391;0.6907407407407408;0.6392299638031346;0.6250197261673074;0.6372467318109298;0.6392299638031346;0.03154817544334305;0.8870967741935484;0.8640290717736369;0.8785057971412126;0.9139139519586297;0.8640290717736369;0.02969081457607642;0.5698412698412699;0.577866302995502;0.6152908784101623;0.6934666125386341;0.577866302995502;0.04192242421292497;0.7962962962962963;0.7975335249042145;0.7958115571071361;0.7966359548222295;0.7975335249042145;0.01641005035053677;0.5212182373337473;0.4428771089148447;0.4296245524838312;0.46449367532603697;0.4428771089148447;0.038170093142463606
RandomForest_SMOTEENN;0.22631578947368422;0.2577475434618292;0.1524397331285241;0.14996409716804057;0.2577475434618292;0.013837838377321167;0.4351851851851853;0.5830437465650881;0.4614751594420197;0.49417530971851936;0.5830437465650881;0.04080243216868479;0.6908602150537635;0.7404503105590062;0.6822125745031018;0.7295816474245184;0.7404503105590062;0.10015901114033399;0.45555555555555555;0.5729734902861519;0.4273277004788824;0.5475811639850324;0.5729734902861519;0.05667148561226974;0.674074074074074;0.6867217432950191;0.6166603986914889;0.5949261391751551;0.6867217432950191;0.08807175213942814;0.2614242094912798;0.4208365010251802;0.30680844827371506;0.28012081574877995;0.4208365010251802;0.04362966354909403
RandomForest_OverSampler;0.8736842105263158;0.6412595341166769;0.6291245900914314;0.6248207520769361;0.6412595341166769;0.0102742903566744;0.6851851851851852;0.6159089487748024;0.581399391953119;0.6037368292664914;0.6159089487748024;0.02811933264147003;0.8951612903225806;0.8696550782148608;0.8861045508976481;0.9176326564351301;0.8696550782148608;0.024477618514995313;0.5904761904761905;0.5946621686285769;0.6309970825682167;0.7100007085391202;0.5946621686285769;0.05675786113530723;0.7944444444444444;0.7975933908045976;0.7954901825649171;0.7981187292866708;0.7975933908045976;0.05260060563999195;0.5330435232624333;0.42269987175647555;0.41503798711416634;0.445406512979076;0.42269987175647555;0.02848866547046935
RandomForest_SMOTE;nan;nan;nan;nan;nan;nan;0.7166666666666667;0.6724746053404589;0.6540172526699499;0.732518403021586;0.6724746053404589;0.06468551409207893;0.868279569892473;0.833950138026225;0.8455425639299227;0.8799574675005709;0.833950138026225;0.05778659880276975;0.6000000000000001;0.6172660063163938;0.6482966722815943;0.7054871145950612;0.6172660063163938;0.04281545895901151;0.8037037037037037;0.8048371647509578;0.8031568962210334;0.8067543438997452;0.8048371647509578;0.024426283253358525;0.5256818299435906;0.42773784566237394;0.41614685916612215;0.44573375595690723;0.42773784566237394;0.032595159785271645
RandomForest_BorderlineSmote;0.8701754385964913;0.6402803545660689;0.633008649286797;0.6319911160177587;0.6402803545660689;0.018756649463605713;0.7018518518518518;0.6385711003089052;0.6252427107484908;0.6833962189238112;0.6385711003089052;0.0266759163422784;0.9005376344086021;0.8714573268921094;0.8849017887504783;0.9216849419864848;0.8714573268921094;0.028988274308519794;0.6253968253968255;0.5890336395827352;0.6300510009787667;0.7381148754472892;0.5890336395827352;0.06004132464692078;0.7777777777777777;0.779992816091954;0.7767597339628226;0.7799207559099054;0.779992816091954;0.0408361040087413;0.49930135072193765;0.3935448199599143;0.3852950781936683;0.4113823683053098;0.3935448199599143;0.03567901675564629
RandomForest_SVMSMOTE;nan;nan;nan;nan;nan;nan;0.6870370370370371;0.6086449390717683;0.5803714727683975;0.6028744782506247;0.6086449390717683;0.038361848282693935;0.8790322580645161;0.8430821543593283;0.8549228357011049;0.901174825946815;0.8430821543593283;0.05372736909878323;0.5603174603174603;0.5525050244042492;0.583711134574425;0.6809423792451509;0.5525050244042492;0.08297944307738099;0.7907407407407407;0.7926843869731801;0.7906425173940237;0.7921312370689476;0.7926843869731801;0.029132298415195275;0.5065595404440305;0.4051938627410326;0.3864541247839999;0.4112006295603206;0.4051938627410326;0.04649708837296506
RandomForest_OverSampler_UnderSampler;0.37192982456140355;0.3381089809661238;0.2779635460266638;0.3230128896975641;0.3381089809661238;0.05656141819553161;0.6407407407407407;0.6381459529630262;0.6046886602407101;0.6033457073539533;0.6381459529630262;0.03802291595517855;0.7741935483870969;0.7932776915113872;0.7596672546270974;0.7610690348062471;0.7932776915113872;0.0738798286628428;0.5031746031746032;0.597108574983252;0.5252252495052118;0.5168392535604119;0.597108574983252;0.06338179527126125;0.7962962962962963;0.7993295019157087;0.7972231537017304;0.7989575169010653;0.7993295019157087;0.015244351566530923;0.3170832686435854;0.3970901390712711;0.327953377791079;0.33295967120806763;0.3970901390712711;0.03374008508266705
RandomForest_OverSampler_OneSidedSelection;0.5754385964912281;0.4146911289768433;0.3637152138913531;0.36107467216622563;0.4146911289768433;0.15020631791954284;0.6037037037037037;0.5940482688043663;0.5494042082218773;0.6328318559942868;0.5940482688043663;0.10090617941232584;0.8440860215053761;0.8013299401886358;0.8135760977549084;0.8689565831591173;0.8013299401886358;0.10412043019412377;0.5079365079365079;0.5400995310556034;0.5200108436272634;0.5679627038811115;0.5400995310556034;0.1033220534185187;0.6796296296296297;0.6685823754789272;0.564739053837397;0.5587735276259866;0.6685823754789272;0.010217211628419104;0.4757801583605031;0.3842037766566068;0.36011254062869286;0.376772387115627;0.3842037766566068;0.054662313408558046
